,price,floor,bedroomCount,netHabitableSurface,constructionYear,facadeCount,floorCount,hasLift,hasGarden,gardenSurface,hasTerrace,terraceSurface,fireplaceExists,hasSwimmingPool,hasAirConditioning,bathroomCount,showerRoomCount,toiletCount,parkingCountIndoor,parkingCountOutdoor,primaryEnergyConsumptionPerSqm,hasDoubleGlazing,BUY_REGULAR,PUBLIC_SALE,APARTMENT,HOUSE,APARTMENT.1,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,DUPLEX,EXCEPTIONAL_PROPERTY,FARMHOUSE,FLAT_STUDIO,GROUND_FLOOR,HOUSE.1,KOT,LOFT,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,PENTHOUSE,SERVICE_FLAT,TOWN_HOUSE,TRIPLEX,VILLA,Brussels,Flanders,Wallonie,Antwerp,Brussels.1,East Flanders,Flemish Brabant,Hainaut,Limburg,Liège,Luxembourg,Namur,Walloon Brabant,West Flanders,AS_NEW,GOOD,JUST_RENOVATED,NO_COND_INFORMATION,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,NO_KITCH_INFORMATION,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,A,A+,A++,B,C,D,E,F,G,NO_EPC_SCORE
APARTMENT.1,-0.15182344170949422,0.028859574628525068,-0.3696937191343719,-0.1465971599172213,0.23545041672136635,-0.305185654128999,0.4743346243573587,0.514941410188005,-0.322794919917229,,0.11726372217788156,,-0.0018420128688019617,-0.10701280929594581,-0.03436166781526281,-0.14541359930087558,-0.04712956893663373,-0.28606282362871743,0.011004607141141771,0.0023498031748345415,-0.0482026813020859,0.008493650209633549,0.013971421647062575,-0.013971421647062504,0.7782837320142979,-0.7782837320142981,1.0,-0.10421516273956014,-0.060742795600856846,-0.019490826754261434,-0.03377748118989912,-0.054652777058198924,-0.15235285998654494,-0.06724612268863045,-0.03734919077345591,-0.1274879619027275,-0.15101747375871877,-0.6051126207533007,-0.029783532530479,-0.056941309386820814,-0.02516711294792357,-0.06126699305916153,-0.08111316179859752,-0.01591275079057216,-0.13234181504129863,-0.06332132259290378,-0.07141038490964542,-0.034704637947499326,-0.21464443693851554,0.1389460350778407,-0.013157062520029456,-0.11100549618709427,0.0496115505968291,0.1389460350778407,-0.0326475560051698,-0.1172624839441303,-0.064217690831233,-0.0682092420163471,-0.046060190275879105,-0.023538654091350343,-0.024041035772171482,-0.06399891545395464,0.09242666711733429,0.06019935920831235,0.00971905009686124,-0.009934591350639978,0.059127077459443934,-0.04799598232597995,-0.14231389562087796,-0.03403597546762264,-0.005098291186559805,0.011940468516440308,-0.04309903562300326,-0.011480768390759458,-0.008959406306341894,0.029224458344261028,0.015077395585922297,0.0129191769727097,0.0024296990531101938,0.09810897893963855,0.008065713300570154,-0.006396235236341843,0.16299607946524367,-0.0017565557551411383,-0.06322889199551265,-0.07612164849353484,-0.18381616159087255,-0.053492294638428826,0.03321450466534763
APARTMENT_BLOCK,0.1024992685587723,-0.003977553259179772,0.20599515322048342,0.034053912903275314,-0.11956666450273952,-0.009220717273508835,-0.07695232586602543,-0.07077689573864962,-0.005493476401595985,,-0.048281343033187096,,0.01791288329424083,-0.014926303451172972,-0.012908923188832416,0.3247972292549347,0.09472103459345618,0.24541333534597015,-0.0010426028188038092,-0.002078832643575275,0.05515526493582431,-0.027971171487136102,-0.001308701694738456,0.0013087016947383814,-0.13390381740324647,0.13390381740324647,-0.10421516273956014,1.0,-0.009064438408227533,-0.002908549020370483,-0.0050404973100478855,-0.008155645893183893,-0.02273509314157852,-0.010034907535513657,-0.005573491243105635,-0.019024589945633486,-0.022535818049058156,-0.09029887456780282,-0.004444494092368738,-0.008497155699126032,-0.003755601680376767,-0.009142662591483372,-0.012104238073784225,-0.0023746050543084008,-0.019748913750324084,-0.009449223120096039,-0.01065632606004346,-0.0051788537231978364,-0.03203065086241123,0.10031805241525517,-0.09476048199138044,0.024140115242930707,-0.01835024274176165,0.10031805241525517,-0.03504657149158627,-0.009222520124018755,0.03218414065064338,-0.004834231471106515,0.023241642453476992,-0.006767579825001487,0.006620419375174091,-0.011014310711191707,-0.05263726357585381,-0.034651860085061256,0.02235682983092782,-0.017619314431117146,-0.018616335343120308,0.03035933444899246,0.02622061175304865,0.01921376323048858,-0.012541344344234888,-0.019677907974799184,0.015266652641018957,0.0021476960163816046,0.05232643620226047,-0.021121972385298744,-0.0033369169763918954,0.02825092705030481,-0.0016789471546099304,-0.03310929817089671,-0.005573491243105663,-0.0050404973100478525,-0.02852405729119233,-0.021999509041561206,0.011348528995764521,0.006604908478023129,0.006841186413021898,0.05730954045155493,0.02927368849202504
BUNGALOW,-0.01197501110021326,-0.002318354625781956,-2.2566055532739276e-05,-0.001236321254688657,-0.009586826177346451,0.07404002962346842,-0.04485239266738832,-0.051295693359046365,0.047910946303803416,,-0.0011074740910638535,,-0.007766811813194495,-0.0033623026324462115,0.016948602000034924,-0.02242117007086077,-0.006490477317583752,-0.017265671693259856,-0.0006185342621126062,0.0020780701803447816,0.008164847807807121,-0.0006784758541858613,-0.012245740824052366,0.012245740824052213,-0.07804710943096052,0.07804710943096055,-0.060742795600856846,-0.009064438408227533,1.0,-0.0016952753706382811,-0.002937901642931314,-0.004753595527367392,-0.013251364574620773,-0.005848940991691452,-0.0032485622097927205,-0.011088662609928171,-0.013135215197744092,-0.052631555108414003,-0.002590515517177132,-0.004952647755399415,-0.0021889880438939473,-0.005328887567252877,-0.00705506991393762,-0.0013840610680336456,-0.011510841606348245,-0.005507569277661367,-0.006211140669989966,-0.0030185439900054963,-0.018669368517517118,-0.02939270899154033,0.011595141105367381,0.012704088658638492,-0.02707232940334907,-0.02939270899154033,0.027751603152765248,0.041709706338957785,-0.008134367451095637,-0.006872244678058804,0.04763328022550787,-0.01019690459757405,-0.012087839559485298,-0.00246625496443435,-0.011199094045956128,-0.025623285839789893,0.028564273756790926,-0.010443145468012598,-0.01864128894843448,0.005869670292098289,0.025053664630007962,-0.004099872239287756,-0.012897511523534792,0.02067698984391661,-0.012192002963573007,-0.0020140885284963953,-0.0013329062504465405,-0.004074667774609052,-0.0047723727685898285,-0.005680757711171546,-0.000978590266101439,-0.02235904367914553,-0.0032485622097927036,-0.0029379016429313077,-0.032408702653792185,-0.002167275110625381,0.01451558669697496,0.015420585871052757,0.041858229649123835,0.03203274170149265,-0.017997474383922976
CASTLE,0.09996113069427946,-0.0007439013617841922,0.09733317351005116,0.05414318904292801,-0.03961806988637177,0.03354500665377825,-0.014391998365347566,-0.008208062491080114,0.008523266027387387,,0.016651394333622383,,-0.003756795227990164,0.04672790349811183,-0.0024142896181659932,0.15062195761703867,0.07711703482242124,0.13060668767523867,-0.00010047034500961938,0.011630678641477578,0.0012639264564880787,-0.0022878933221941954,0.0016805208468817754,-0.0016805208468818405,-0.025043343388170953,0.025043343388171,-0.019490826754261434,-0.002908549020370483,-0.0016952753706382811,1.0,-0.0009426983295221669,-0.0015253085730950848,-0.004252027728171371,-0.0018767772282668462,-0.0010423814479591869,-0.0035580713684425134,-0.004214758330872041,-0.016888134836042686,-0.0008312309081278618,-0.0015891793984867083,-0.0007023908976965963,-0.0017099052379603926,-0.002263793493064385,-0.00044411018998245604,-0.0036935379303140586,-0.0017672396794736454,-0.001992997943996734,-0.0009685744190292702,-0.005990528157075043,-0.009431376892117394,-0.01762357695444455,0.030183057110505337,-0.0019970048861409897,-0.009431376892117394,-0.009987072868170438,-0.0074428762281357665,0.01542001190690331,0.011173225357310558,-0.005274739836068959,0.053236687789907915,-0.0038786819795944977,0.014714973686984982,-0.010922444385786217,-0.013738990441577297,0.018505446115658408,-0.005233308524100364,-0.0034269222812402735,0.007276407198867974,-0.0068442154106130495,-0.0013155453044284406,0.01429846067263896,0.007479312119500195,-0.003912105381384366,-0.0161212286312178,0.00829034883078576,-0.006179960509222505,-0.003965060511729337,-0.0018228114673704235,-0.0003140048651254496,-0.007174451594306286,-0.001042381447959189,-0.000942698329522163,-0.012344332580847552,-0.010415698209722907,0.0030301311575094947,-0.006890832744814122,0.017864861198459762,0.015941605594793205,0.009173429465290412
CHALET,-0.020051322960035967,-0.0012891764198413225,-0.0035237031245727167,-0.006538346420290892,0.014112713222164555,0.05813328729194707,-0.02494124339616863,-0.028524194522479212,-0.009136628287167655,,0.005114945917441985,,-0.006510502696864639,0.008172596699437967,0.017741055660768976,-0.006515819330527014,0.0013052278497812672,-0.01533025415814264,-0.00042886886710334654,0.0006188279481268946,0.001772325178690941,-0.008919240227431659,0.0029123321452939337,-0.0029123321452936457,-0.04339995788229908,0.04339995788229908,-0.03377748118989912,-0.0050404973100478855,-0.002937901642931314,-0.0009426983295221669,1.0,-0.0026433502429673637,-0.0073687375306354256,-0.0032524432300725568,-0.0018064405473946134,-0.0061661154878209935,-0.00730414989758588,-0.029267032330078012,-0.0014405179789314518,-0.0027540379849728316,-0.0012172390445015944,-0.0029632551117458467,-0.00392314000292886,-0.0007696401890748546,-0.006400878194563292,-0.00306261534126117,-0.0034538530054985584,-0.0016785334266349616,-0.010381547929921629,-0.016344517325243547,-0.030541548933902627,0.05230704970382296,0.002142688290410347,-0.016344517325243547,-0.01110201334486055,-0.0051453326232556015,0.015105647084117328,-0.009869633628330595,0.032605684210569905,0.04329430785527609,0.03490623172842755,-0.008381605379988688,-0.01892852799114594,-0.008405517603994354,0.012511767693876255,-0.00906929102918077,-0.0005894240356108215,-0.003816331290364484,-0.0035500109237386057,0.03765703139896244,-0.015507041858548658,0.0035290769246946636,-0.006779654223940172,0.015268799856626995,0.00577611894594935,-0.01070983301459721,-0.006871425134517097,-0.0031589209030538374,-0.000544168472637664,-0.012433279861847904,-0.0018064405473946171,-0.001633690324922854,-0.01596156554732697,-0.005988362883335329,0.005251198395333719,0.012849308755167913,-0.006176863235773009,0.02762670305902703,0.010073796702871571
COUNTRY_COTTAGE,0.023471946888121733,-0.002085918457511988,0.04095104502087969,0.021249542528617577,-0.08423154976647935,0.05898418064798701,-0.040355531758617245,-0.0431991457725139,0.037232655972506336,,-0.0033300772554916928,,0.012986603413902521,0.01673247700334825,0.033988992952287723,0.007581012289640259,0.0024623421837459917,0.019134068126034822,-0.0005331334066731243,0.00519568892820756,0.0034312499597497844,0.004841527526896751,-0.014699533967198072,0.01469953396719799,-0.07022217580823692,0.070222175808237,-0.054652777058198924,-0.008155645893183893,-0.004753595527367392,-0.0015253085730950848,-0.0026433502429673637,1.0,-0.011922794574233363,-0.005262531381432897,-0.002922864258308637,-0.009976923180753987,-0.011818290230350356,-0.0473547623074148,-0.002330792740531837,-0.00445609970608293,-0.001969522053810648,-0.004794618049768697,-0.006347734893041377,-0.0012452963390626275,-0.010356774887310568,-0.004955385291163101,-0.005588417242839064,-0.0027159074602060174,-0.016797594271259146,-0.026445822187816808,-0.0035058945348742264,0.02847897288011316,-0.011965545198262335,-0.026445822187816808,0.006604304668985925,-0.00645690590124822,0.0012452397689950655,0.032336378257517215,0.01107866819089355,-0.009174572031832548,0.023518142564254857,0.028430294286283127,-0.012512364011265945,0.012384423660568005,-0.02486719147023097,0.030920384864217842,-0.02231615247719711,0.005983173079334714,0.027159092524401754,-0.003688822703078432,-0.0001266753459537953,-0.0067917616929641985,0.006088407241883971,-0.006530929141667791,0.018810036181967547,0.005151575507573239,-0.002696738194999621,-0.005111210006704497,-0.0008804776783077724,-0.010214360509675164,-0.0029228642583086456,-0.00264335024296735,-0.007690029621702267,0.0006918386194741553,0.004976689086442335,0.001160939017960384,0.014807902058299365,0.016531446207538006,-0.00916219447837551
DUPLEX,0.006786638952722778,-0.00022437733235949132,-0.02614831064051093,-0.022141284378274558,0.03398172994948666,-0.06098913527573621,0.03639436271012444,0.032679055676249985,-0.07936259877878934,,0.028078347276213556,,-0.04652522765220297,-0.025486036717562183,0.02124246862865437,0.02247706619491918,0.015846477507495616,0.030358812559459603,-0.0017477512600502687,-0.0038223425441585076,-0.011588072340350378,0.011953598088173721,0.01313603371049814,-0.013136033710498115,0.16978674381711342,-0.16978674381711364,-0.15235285998654494,-0.02273509314157852,-0.013251364574620773,-0.004252027728171371,-0.0073687375306354256,-0.011922794574233363,1.0,-0.014670100036754794,-0.008147925010865751,-0.027812178305875783,-0.032945266712202284,-0.1320085430212422,-0.006497436345782693,-0.012422050097911384,-0.005490339811737104,-0.013365721043735703,-0.01769526851968355,-0.0034714513881870814,-0.028871072235511698,-0.013813883979582615,-0.015578556032715062,-0.007571001718367456,-0.046825827814654095,0.06665354889686131,-0.027618869343921004,-0.02718867442698262,-0.009415858531709606,0.06665354889686131,-0.015620280741815717,0.009201203552022459,-0.012752434664503714,-0.008860559579583021,-0.010201335001214106,-0.006911795450639041,-0.020797932854773823,-0.006809250593963012,-0.010499412561803324,0.04056988084360352,0.018662653072286768,0.00717196972199304,-0.023320692753783998,-0.0317185696893339,-0.032590821530541325,-0.01028314971440192,0.031403970838722976,-0.015421832343733838,0.0040462764793433815,-0.016220321390937018,-0.03376318529541614,0.04088408641201179,0.012519614830144443,0.005584890088694589,-0.002454464341339026,0.0005706208089887072,0.003365583365563772,-0.007368737530635346,0.05380201448783078,-0.019347698008345668,4.223534215932594e-05,-0.006615378416973425,-0.04267649568703494,-0.006023100051954521,0.002003498427461261
EXCEPTIONAL_PROPERTY,0.13823650894400902,-0.0025665654347803517,0.09169757838478942,0.11287925470298817,-0.026938230605799952,0.08026840965612264,-0.049654440009792626,-0.05197598771974791,0.037853128205883504,,0.031086923626913857,,-0.015189129280328883,0.07547435253877219,0.024868599951299964,0.09326538434817765,0.0371374287827245,0.07260962289974864,-0.0006228473813819971,0.007664413496374971,-0.0038821340253788338,0.02127979506823579,0.005798035787553514,-0.005798035787553715,-0.0864030942990271,0.08640309429902715,-0.06724612268863045,-0.010034907535513657,-0.005848940991691452,-0.0018767772282668462,-0.0032524432300725568,-0.005262531381432897,-0.014670100036754794,1.0,-0.0035963641574358013,-0.012275851958146303,-0.014541515318675981,-0.058266465629446394,-0.0028678647825099066,-0.005482894807503076,-0.0024233484334652937,-0.005899416113412301,-0.007810409322069833,-0.0015322432803576036,-0.01274323085154438,-0.006097228086033721,-0.006876126187458495,-0.0033417194168467914,-0.020668173623383596,-0.012973463150437157,-0.028286576571198256,0.04646532263654167,-0.014903225802339595,-0.012973463150437157,-0.012532281516788434,0.02519249150993525,0.02486122172015748,0.004941780528716269,-0.002395645718714293,0.021662832908170296,0.021635731354001767,0.034617475657746234,-0.028831384098934997,0.051079402910207,-0.011011879406733312,0.003165593057372782,-0.02217328170661792,-0.015658221059390305,-0.019418767297954293,0.015618283779085093,0.05046135574393023,-0.006330868503739151,-0.013497319624469416,-0.03381301765076588,-0.005363138570889903,0.029031814207652516,-0.00682074353843273,-0.006288958653138466,-0.0010833614166949723,-0.012653809687857474,-0.003596364157435803,0.024833600187048485,0.009493108335945714,0.006680164623377638,0.014468129799164195,0.0012509634455438528,-0.015837729502062515,-0.015826369386974605,-0.0026429222634612864
FARMHOUSE,0.017048424449369257,-0.0014254969390581093,0.028014380114002986,0.1756891606672194,-0.09550199129378537,0.05545091728408405,-0.02757858860148721,-0.031540409330397846,0.003355274748239902,,-0.019641889158514142,,-0.010393320817267734,-0.007064274846806978,-0.004626369351497173,0.0014706468070396766,-0.006743151681456656,-0.00480468978192444,-0.00036324860582093713,0.0007921711529181199,0.006527676825324638,-0.03874753272241747,-0.025120308095083126,0.025120308095082908,-0.0479891705776649,0.04798917057766493,-0.03734919077345591,-0.005573491243105635,-0.0032485622097927205,-0.0010423814479591869,-0.0018064405473946134,-0.002922864258308637,-0.008147925010865751,-0.0035963641574358013,1.0,-0.006818134910386854,-0.008076507730968217,-0.03236179653904629,-0.0015928417073263835,-0.0030452563801250656,-0.001345952737991144,-0.003276596613489041,-0.004337981970194497,-0.0008510237364078945,-0.007077721972883178,-0.0033864634252444258,-0.003819071471925355,-0.0018560254631940893,-0.011479317003494388,-0.01807282468010462,-0.013371010445921651,0.03288622691283921,-0.007206392060502484,-0.01807282468010462,-0.01352354937630616,-0.00023389271673488306,0.04356185273922567,-0.0020976615033997783,0.018218485132338813,-0.0062698157262316345,0.005121078915461636,0.0009499361797971306,0.005516490938688619,-0.026327265718729485,-0.007299874295315097,-0.010028298999694511,-0.004953620254777589,0.0015593383745468837,0.05455510488045765,0.06974071560810909,-0.017146792605722654,-0.007001779934812046,0.029859830934601338,0.01254012424527659,0.002932558629811506,-0.011842315718131963,0.0046969613065414705,-0.0034929525615929307,-0.0006017101151853169,-0.013748003851713802,-0.001997457781005982,-0.0018064405473946007,-0.023654760177490033,-0.009046575189561886,-0.010638059341898957,0.0017477767082009355,0.025274142260585865,0.034124209934514614,0.015822304085727622
FLAT_STUDIO,-0.09225982396285098,0.003333956059112405,-0.2408322487049431,-0.043810899995883834,0.018974734122475585,-0.09071355419339781,0.16714051170338395,0.12327946866583521,-0.08337698863637233,,-0.08001499979300515,,-0.012865515670643328,-0.01228929194933324,-0.015791678143955722,-0.047823154593511136,-0.004564386580379832,-0.07955252344130243,-0.0015101608360837807,-0.005953222182801619,-0.004631743462295111,-0.020775894139210598,-0.005965896356327658,0.005965896356327881,0.14207653160732295,-0.14207653160732295,-0.1274879619027275,-0.019024589945633486,-0.011088662609928171,-0.0035580713684425134,-0.0061661154878209935,-0.009976923180753987,-0.027812178305875783,-0.012275851958146303,-0.006818134910386854,1.0,-0.027568402115007284,-0.11046395916041989,-0.005437015868226571,-0.01039469721655486,-0.004594283512719054,-0.01118435541923379,-0.01480729484891327,-0.002904889756342296,-0.024159140547653047,-0.011559375483159693,-0.013036042501425354,-0.006335368950224948,-0.039183572615739466,0.07646532133665478,-0.03113531362031806,-0.031862748018895784,-0.027976442554075984,0.07646532133665478,-0.04684849807495513,-0.004613900430088646,-0.018102608880450656,-0.03461394912163391,-0.011902428107617822,-0.012565928507574108,-0.010346878710975173,-0.01329308277779274,0.0599023835983697,-0.012036398333924536,0.0028147820799619607,0.01982624364333559,0.015472193954515668,-0.0009423212182443897,-0.02452167034690924,0.002204846984699816,-0.029450899454967986,-0.025756722979338013,0.0004894820833429417,0.04658467511386451,0.0034568109659076536,-0.01587418779573989,0.010849364850301794,0.019374214413480653,-0.0020538810788840434,-0.02313667532876508,-0.006818134910386862,-0.006166115487820952,0.025099138097783462,0.023286690388258872,-0.013082146953384121,0.017556235155399114,-0.029233002940409016,0.018142874337052733,-0.018287026428308976
GROUND_FLOOR,-0.034378805302140644,-0.005667491112429398,-0.0935408399712669,-0.03142645817977681,0.06868717513199536,-0.022752549740102844,0.009902363216152834,0.06481871457536344,0.06107777899828906,,0.02828255210485597,,-0.007328337523051422,-0.025205898760248716,-0.01870623158546197,-0.035212822247716255,0.002575321111583945,-0.06109110775275338,-0.0014616364679472921,-0.002333827198362515,-0.010095081185185291,0.023781663062479953,0.005797319104854987,-0.0057973191048551614,0.16829854806299016,-0.16829854806299024,-0.15101747375871877,-0.022535818049058156,-0.013135215197744092,-0.004214758330872041,-0.00730414989758588,-0.011818290230350356,-0.032945266712202284,-0.014541515318675981,-0.008076507730968217,-0.027568402115007284,1.0,-0.13085147652231838,-0.006440485744309976,-0.012313169735419013,-0.005442216500029553,-0.013248569322341617,-0.01754016793357752,-0.0034410238112137464,-0.02861801474614653,-0.013692804070608586,-0.01544200861786971,-0.00750464122190918,-0.04641539531226706,0.06101218206184724,-0.025499887969914047,-0.02462012519772376,0.041165185610603776,0.06101218206184724,-0.02157398648275191,-0.012972874074419428,-0.00687550132090118,-0.0014343823811265948,-0.021616305594596427,-0.025351331911081645,-0.0012551245425227256,0.0015917405504732697,-0.042835461328694244,0.03681562792407306,0.0005672185896659185,0.010352272400072969,-0.0033205857535166107,-0.01969304633776664,-0.04153114058474048,-0.0101930170020362,0.03750068302418554,0.0019424145508203335,-0.01444223898358929,-0.039668645022341326,-0.01731767267384266,0.03577155489814955,0.02568659983378217,-0.014123381548220983,-0.002432950745346153,0.008901293385578827,-0.008076507730968184,0.0055275276366002785,-0.017998378868603067,-0.013948273320190704,-0.0050764322564986995,0.0056810916789301665,-0.038558637871132846,0.019149028020623782,0.04779987467286877
HOUSE.1,-0.029576911480163358,-0.023095177453812683,0.30273552838025336,0.06385919524774696,-0.25004306066581805,0.19396880331107944,-0.4468142864606112,-0.5016887292623853,0.30563758070805985,,-0.1429470894881501,,0.01894058673790272,0.011718171443406596,-0.00790429332718631,-0.03600196713199886,-0.009382155678216752,0.13816429791280066,-0.007079503779495374,-0.011761847757101672,0.03920306986484386,-0.02922426891645412,-0.022337192590957893,0.022337192590957854,-0.7774961699214641,0.7774961699214643,-0.6051126207533007,-0.09029887456780282,-0.052631555108414003,-0.016888134836042686,-0.029267032330078012,-0.0473547623074148,-0.1320085430212422,-0.058266465629446394,-0.03236179653904629,-0.11046395916041989,-0.13085147652231838,1.0,-0.025806412401589127,-0.049337697307026966,-0.021806442705439712,-0.053085754279550916,-0.07028178079377614,-0.013787854376406897,-0.11466965691311261,-0.054865760566658095,-0.06187465643468076,-0.030070381953667888,-0.1859820642052343,-0.2071859157049336,0.10371917717961528,0.06265761783348074,-0.009003591824201611,-0.2071859157049336,0.07370573650736209,0.07913628995166308,0.0270783066992321,0.10131571170378553,0.016216165471314607,0.052319642139266036,0.030461472923073617,0.014867061762549198,-0.05501442480746607,-0.12426570719348695,-0.023869670591953888,-0.007105486941664346,-0.008994102393521606,0.07334106845393448,0.18287648581011895,0.020223866708294933,-0.0507945521186523,0.007845059917219566,0.042235042707123464,0.04760528959017058,0.03503901491751157,-0.07937901003997398,-0.028433485900177677,-0.009934561553194951,0.004422310887891129,-0.07272685149631672,-0.002425817203927945,-0.000904636053757231,-0.15994315389950164,-0.012898318240060578,0.05720833420611404,0.05773625166202291,0.24652466758213334,0.01171614869909433,-0.0512772222375593
KOT,-0.022144885138410033,9.49143731680725e-05,-0.05158263780932712,-0.0115893414241377,0.024171623566895777,-0.026191157875993454,0.04178095502311406,0.012675104099682909,-0.019499994360102517,,-0.03377011525948372,,-0.019750890363017675,-0.005633296340483274,-0.0036892264390438745,-0.010093898609294645,-0.00013141453504156859,-0.02017677734660382,-0.0004530353111632799,-0.0023886040401418897,-0.003903587771730681,-0.005368305792422724,0.0025679694320977116,-0.0025679694320976196,0.033191690711731676,-0.03319169071173168,-0.029783532530479,-0.004444494092368738,-0.002590515517177132,-0.0008312309081278618,-0.0014405179789314518,-0.002330792740531837,-0.006497436345782693,-0.0028678647825099066,-0.0015928417073263835,-0.005437015868226571,-0.006440485744309976,-0.025806412401589127,1.0,-0.002428392438573596,-0.0010733091219994162,-0.0026128711173165416,-0.00345925639753735,-0.0006786356708838806,-0.005644019542476083,-0.002700482701240412,-0.0030454592740775735,-0.0014800587004879715,-0.009154003187780986,0.007562361387175345,0.007763179962619853,-0.016412886881202498,0.00753608793346866,0.007562361387175345,-0.01526104117612074,0.0237851838077175,-0.007167474824229634,-0.00870261913790063,-0.008060221738055639,-0.004999767244623778,-0.005926934366156575,-0.007390539723464731,0.0031939313249116498,0.03139593252645563,-0.0012858412697516395,-0.007996911400153843,-0.013322691067014688,-0.010607079878221353,-0.010458505167464601,-0.002010257792743292,-0.013673443648714069,0.01142898342000993,-0.005978007980787597,0.013463372081374124,-0.01005722297061683,-0.009443470879102822,-0.006058927629151989,-0.0027854008103318575,-0.00047982439293642407,0.007154437045022216,-0.0015928417073263826,-0.0014405179789314464,0.011922653180400438,-0.0022415002502842725,-0.013400694040575282,-0.010529740159554268,-0.011995576908951333,-0.007009551906195338,0.01621848138864509
LOFT,0.012419001521159365,-0.0003832468960420507,-0.0265799613073367,0.005360422104454075,-0.039149309384188945,-0.004199659547947462,0.010612962090606578,0.0171427353655703,-0.03057504214001748,,0.01756906972759382,,0.0032051737552735004,0.006557433064652802,-0.007053205789093739,0.0052763712458311325,0.0032097921018770146,-0.001129597493221351,-0.0007706950629835367,-0.0007983515650526138,-0.004693938907994219,-0.003736214928733979,0.004909543277961792,-0.004909543277961727,0.06345715801019434,-0.06345715801019436,-0.056941309386820814,-0.008497155699126032,-0.004952647755399415,-0.0015891793984867083,-0.0027540379849728316,-0.00445609970608293,-0.012422050097911384,-0.005482894807503076,-0.0030452563801250656,-0.01039469721655486,-0.012313169735419013,-0.049337697307026966,-0.002428392438573596,1.0,-0.0020519938902788756,-0.004995388056361517,-0.006613540169519427,-0.0012974419222161395,-0.010790454846969876,-0.005162887270934919,-0.005822426825050069,-0.0028296334657044986,-0.017500977330676463,0.045485917217106285,-0.03423681040830759,0.0002686032999889075,-0.01416903997311235,0.045485917217106285,-0.010715836021796842,-0.007905058654890064,0.00012087799835455921,-0.010840365298670327,0.021847913943909343,-0.009558748387111947,-0.011331342348773825,-0.007409701570570515,-0.004080895663922308,0.030128225667047506,-0.012848192137176325,0.02848934610711639,-0.011602949636563716,-0.015392363990370845,-0.015050111016614893,-0.003843288596029451,0.029787374500872515,-0.02444999094213959,-0.0032397712396480412,-0.007108272923118785,-0.014116310591864672,0.04130350648694718,-0.003497820774074467,-0.005325236996152139,-0.0009173468318970061,0.0028113467649664124,-0.003045256380125045,-0.0027540379849728368,-0.0037493594148955748,0.009042654479780737,0.002769000923402486,-0.010297696981529927,-0.014095401509298248,0.0007103028544770916,0.009474708004412183
MANOR_HOUSE,0.04821854068929974,-0.0009605467141122585,0.023258646118622255,0.23098793011685456,-0.03117663936338629,0.030225106991467025,-0.018583359904312088,-0.014860277022129066,-0.0018199143922132187,,-0.010340675207565498,,-0.002483153552836751,0.01476882314093775,-0.0031173998043001654,0.03501360166813641,-0.0066123562534683164,0.01333664741549146,-0.00031954399315795105,0.0023006734853712636,-0.0013102610017385406,-0.007383877690101752,0.0021699365808363342,-0.0021699365808363364,-0.03233668122907806,0.03233668122907811,-0.02516711294792357,-0.003755601680376767,-0.0021889880438939473,-0.0007023908976965963,-0.0012172390445015944,-0.001969522053810648,-0.005490339811737104,-0.0024233484334652937,-0.001345952737991144,-0.004594283512719054,-0.005442216500029553,-0.021806442705439712,-0.0010733091219994162,-0.0020519938902788756,1.0,-0.002207878546998372,-0.0029230749033398377,-0.0005734477789747224,-0.0047692018117872,-0.002281910417660518,-0.002573415945559068,-0.0012506509913362061,-0.007735141287111502,-0.012178063582985791,0.020446402178766705,-0.013868904822421715,-0.007588680897106618,-0.012178063582985791,0.0037495259629369087,0.011185815456113251,-0.006056522955031876,0.018783370034530268,-0.006810894935292395,-0.0042248080153019785,-0.005008265103387096,-0.006245013004290541,0.009419773985346299,-0.003967360108678997,0.006407852429535542,-0.006757397640332029,-0.009207862539058207,0.0020521060675628973,0.01345513882648389,-0.001698669722023076,-0.011554072719282028,-0.0029929658146396454,0.013408013775914506,0.01137656204767231,0.0030234961692865753,-0.007979741758019908,-0.005119799534528518,-0.002353666299560753,-0.0004054520624725148,0.0014526970866168124,-0.001345952737991146,-0.0012172390445015946,-0.0013715105702264234,-0.013449047420129178,-0.0021818844098637283,0.002185244394557214,-0.0001751057085768669,-0.005923077941040765,0.01705197951780473
